Timestep  Iteration  resNorm(0)  resNorm(1)  
876  1  0.3473978193724660  0.0003008656493582  
877  1  0.5493978177832392  0.0004589589840593  
878  1  0.8476136823527971  0.0008018649308938  
879  1  1.1616768919958538  0.0013607212155498  
879  2  0.1263096823066392  0.0010259678331087  
879  3  0.0052027212227911  0.0000691578291032  
880  1  0.3632502174702349  0.0003153403002998  
881  1  0.5726533876958327  0.0004809165131989  
882  1  0.8766127073059581  0.0008410988682357  
883  1  1.1870586049808840  0.0014269914846202  
883  2  0.0042976177466490  0.0010698526073604  
883  3  0.0005865016291400  0.0000020722419901  
884  1  0.3801625895022535  0.0003305987422092  
885  1  0.5969653244047511  0.0005047542230369  
886  1  0.9063087311629693  0.0008827329102886  
887  1  1.2119050669173301  0.0014979154645898  
887  2  0.0019733221698495  0.0011230922289898  
887  3  0.0000927411381848  0.0000008255809914  
888  1  0.3981287288845806  0.0003472179672797  
889  1  0.6224382199296030  0.0005297710728588  
890  1  0.9361665662456312  0.0009268314497709  
891  1  1.2362538883222918  0.0015727684241524  
891  2  0.0006101139154532  0.0011790507694325  
891  3  0.0001321442030900  0.0000003091991413  
892  1  0.4167078122832428  0.0003643618639345  
893  1  0.6481449004722830  0.0005562864685444  
894  1  0.9658612512855826  0.0009729363153927  
895  1  1.2592237483409097  0.0016509418664908  
895  2  0.0005052484995754  0.0012379179501179  
895  3  0.0000943189857339  0.0000002495859205  
896  1  0.4361663835937501  0.0003826821943385  
897  1  0.6749364720971104  0.0005838982989909  
898  1  0.9954901149881873  0.0010214924224582  
898  2  0.0024752677748850  0.0007624029474169  
899  1  0.2775704262892715  0.0002400535497257  
900  1  0.4455466101961408  0.0003612348396847  
901  1  0.7110023692083978  0.0006368161891569  
902  1  1.0294221249839479  0.0010774542694380  
902  2  0.0009708065773542  0.0008084912128483  
903  1  0.2906658951054767  0.0002489359063810  
904  1  0.4659156192021569  0.0003820133744881  
905  1  0.7385669609355205  0.0006664311941396  
906  1  1.0581342863601757  0.0011324412257072  
906  2  0.0024862520967085  0.0008486348092246  
907  1  0.3050943444378059  0.0002628162992078  
908  1  0.4875168088546300  0.0004003401371720  
909  1  0.7677276528882022  0.0007013660342825  
910  1  1.0871851702061783  0.0011894377327509  
910  2  0.0087974367891805  0.0008921642159855  
911  1  0.3195162966131583  0.0002758006888575  
912  1  0.5086679399383556  0.0004207845936286  
913  1  0.7957120464379680  0.0007349307655649  
914  1  1.1139731441882734  0.0012473552038814  
914  2  0.0422549113073408  0.0009353749040367  
915  1  0.3441391277099592  0.0002948359190748  
916  1  0.5446417698719305  0.0004524910952221  
917  1  0.8416360365403867  0.0007924644338658  
918  1  1.1564427600925613  0.0013455126347389  
918  2  0.0321775257988048  0.0010097364045647  
918  3  0.0436704556609304  0.0000310813572902  
919  1  0.3669710198726127  0.0003163990141873  
920  1  0.5761046195914727  0.0004835141576037  
921  1  0.8805331241462960  0.0008450375083692  
922  1  1.1898820324498602  0.0014341387859974  
922  2  0.0173824098493116  0.0010757520150442  
922  3  0.0021324646342963  0.0000081023371292  
923  1  0.3821935332183264  0.0003324804754602  
924  1  0.5999246498545555  0.0005069630528267  
925  1  0.9094367430619900  0.0008867582494441  
926  1  1.2147390032810816  0.0015044228718044  
926  2  0.0113044210056784  0.0011279129964825  
926  3  0.0011991396374129  0.0000051775851796  
927  1  0.3998236440776982  0.0003485208159544  
928  1  0.6245216457639554  0.0005319724690786  
929  1  0.9388218150211995  0.0009301618381471  
930  1  1.2380259751719322  0.0015781649461460  
930  2  0.0023773077867142  0.0011832627290135  
930  3  0.0001080784914279  0.0000010214278206  
931  1  0.4184278949856923  0.0003658007861346  
932  1  0.6506800181039429  0.0005581120665169  
933  1  0.9683504736473509  0.0009762541625479  
934  1  1.2613876953683247  0.0016564659409122  
934  2  0.0004588277460482  0.0012418069843121  
934  3  0.0000966504436969  0.0000002358323882  
935  1  0.4377183690442465  0.0003837786129323  
936  1  0.6767746160999704  0.0005858579738351  
937  1  0.9977757382630030  0.0010245761642941  
937  2  0.0029573296691249  0.0007645520298129  
938  1  0.2783776518034897  0.0002405442015331  
939  1  0.4466060490310702  0.0003622924155664  
940  1  0.7126374427525727  0.0006382650286563  
941  1  1.0308305108558788  0.0010799349093979  
941  2  0.0013898205655852  0.0008103854049747  
942  1  0.2914660089756991  0.0002496756437616  
943  1  0.4671764932301706  0.0003827698416505  
944  1  0.7400088974662525  0.0006678701671141  
945  1  1.0598174563907912  0.0011346352901732  
945  2  0.0006808034433558  0.0008503454167892  
946  1  0.3055880323320486  0.0002632067604307  
947  1  0.4880907107938211  0.0004009398889683  
948  1  0.7686635759248894  0.0007020649994309  
949  1  1.0877752212350378  0.0011905135420504  
949  2  0.0016783820100777  0.0008927791412254  
950  1  0.3202083310246249  0.0002757980555307  
951  1  0.5100809310132985  0.0004213075246247  
952  1  0.7972875361441117  0.0007363971949484  
953  1  1.1158163218332184  0.0012499998109141  
953  2  0.0104970758629222  0.0009370362916880  
954  1  0.3361835635305260  0.0002900669116655  
955  1  0.5334938852476286  0.0004427732815924  
956  1  0.8279099907188070  0.0007749233373268  
957  1  1.1437512760580457  0.0013147012489980  
957  2  0.0519086507692747  0.0009871461855477  
958  1  0.3629321348081961  0.0003141588371507  
959  1  0.5716268282209538  0.0004802838362716  
960  1  0.8741857868675408  0.0008371504301223  
961  1  1.1851828256865957  0.0014198592474409  
961  2  0.4039529835706633  0.0011237982563927  
961  3  0.0118436469532512  0.0002342941367680  
962  1  0.3788331827785074  0.0003295111442322  
963  1  0.5942270363007104  0.0005017811164534  
964  1  0.9029578621361745  0.0008769729308776  
965  1  1.2086279619693872  0.0014869156194166  
965  2  0.0078086446850126  0.0011147550328796  
965  3  0.0048097205076732  0.0000051672017854  
966  1  0.3957162356885455  0.0003446190247785  
967  1  0.6189660307385461  0.0005258814216426  
968  1  0.9317105082239239  0.0009192550328114  
969  1  1.2328497703368828  0.0015594334179650  
969  2  0.0050115253752998  0.0011690868830330  
969  3  0.0002811951978108  0.0000021001815808  
970  1  0.4138400926793400  0.0003613422314089  
971  1  0.6439177492496400  0.0005513154690190  
972  1  0.9610520293162315  0.0009640181735931  
973  1  1.2551742598138054  0.0016349957134028  
973  2  0.0026717002422138  0.0012258598206180  
973  3  0.0002861128193113  0.0000012225275382  
974  1  0.4326323694820701  0.0003789254087725  
975  1  0.6700812927854020  0.0005782336654192  
976  1  0.9898095571334106  0.0010109388574206  
976  2  0.0029208994679223  0.0007544591926706  
977  1  0.2750839590983001  0.0002374300874811  
978  1  0.4416935110254966  0.0003574987073879  
979  1  0.7054166429299403  0.0006298784627026  
980  1  1.0235915524175292  0.0010655301340088  
980  2  0.0018781416587816  0.0007994804775100  
981  1  0.2879850615896967  0.0002462794253188  
982  1  0.4616930001898924  0.0003777891042251  
983  1  0.7327342680818620  0.0006588932742201  
984  1  1.0518501168586234  0.0011191439901595  
984  2  0.0017416512110371  0.0008388176614293  
985  1  0.3017942851742878  0.0002597092965647  
986  1  0.4825220720200448  0.0003954281668765  
987  1  0.7607654203312514  0.0006923397611596  
988  1  1.0804191359317279  0.0011738476001419  
988  2  0.0009777944179790  0.0008801680379768  
989  1  0.3161329199789780  0.0002718486187407  
990  1  0.5037631913577800  0.0004154223112852  
991  1  0.7892560171678569  0.0007258442233991  
992  1  1.1075807341350561  0.0012317439277084  
992  2  0.0018781522623526  0.0009234774653514  
993  1  0.3310282671033242  0.0002855903706559  
994  1  0.5259863252642499  0.0004354383102591  
995  1  0.8178173410112723  0.0007617910326531  
996  1  1.1349593792166333  0.0012921669174193  
996  2  0.0160446814716250  0.0009689325171659  
997  1  0.3477651828772372  0.0003004461615008  
998  1  0.5502982510648844  0.0004587966134800  
999  1  0.8490384159910697  0.0008017560058310  
1000  1  1.1625717363844672  0.0013601930350011  
1000  2  0.0369080395002351  0.0010197154888697  
1000  3  0.0037696980037513  0.0000186231683618  
1001  1  0.3641948739453760  0.0003153640037386  
1002  1  0.5741923648368386  0.0004812059815881  
1003  1  0.8783194694668168  0.0008416126654943  
1004  1  1.1887284689416797  0.0014278181948549  
1004  2  0.0038817283907648  0.0010704002332423  
1004  3  0.0002337791386748  0.0000019288361496  
1005  1  0.3812197634818010  0.0003307702677144  
1006  1  0.5983055046993502  0.0005049256330943  
1007  1  0.9079298643001733  0.0008828527258458  
1008  1  1.2129004156246295  0.0014977107085435  
1008  2  0.0044392360620443  0.0011229001165606  
1008  3  0.0001587578837034  0.0000022380121842  
1009  1  0.3987963157235130  0.0003471430120440  
1010  1  0.6233469183076314  0.0005296088027377  
1011  1  0.9369684828682884  0.0009262166335928  
1012  1  1.2370869367811430  0.0015714685149950  
1012  2  0.0006979078721983  0.0011780581304577  
1012  3  0.0008286160980868  0.0000006597504017  
1013  1  0.4172022779706490  0.0003640760243458  
1014  1  0.6486440277270814  0.0005555726775526  
1015  1  0.9664638598839452  0.0009714830674120  
1016  1  1.2593569400344651  0.0016479948070818  
1016  2  0.0003281631513551  0.0012357252903466  
1016  3  0.0002977709067592  0.0000003073511322  
1017  1  0.4362519237096960  0.0003819720148564  
1018  1  0.6750455242490030  0.0005828367655406  
1019  1  0.9953585433317632  0.0010192851177791  
1019  2  0.0040857174572491  0.0007604569868739  
1020  1  0.2779882832363536  0.0002394380239604  
1021  1  0.4462137196361673  0.0003609702591775  
1022  1  0.7117845851121591  0.0006362982631816  
1023  1  1.0303945777981380  0.0010766404422404  
1023  2  0.0023050189278678  0.0008078359272280  
1024  1  0.2912011291495549  0.0002488158855485  
1025  1  0.4665923159281904  0.0003817733004768  
1026  1  0.7395053183322469  0.0006659060079812  
1027  1  1.0587697691255338  0.0011312773564047  
1027  2  0.0014550754169525  0.0008478678844531  
1028  1  0.3053182758319926  0.0002625550075022  
1029  1  0.4878362608520692  0.0003998253983404  
1030  1  0.7679489698843651  0.0007002071704306  
1031  1  1.0875554890587640  0.0011873094008898  
1031  2  0.0011833641337509  0.0008902859828516  
1032  1  0.3199014446390808  0.0002749375013682  
1033  1  0.5094216210368582  0.0004201808352020  
1034  1  0.7967299453276694  0.0007342381458600  
1035  1  1.1147272976459741  0.0012461831089872  
1035  2  0.0067085025415724  0.0009342958172252  
1036  1  0.3353389781815080  0.0002891544180711  
1037  1  0.5323771119166372  0.0004409844762433  
1038  1  0.8260729162147583  0.0007716271530018  
1039  1  1.1425952029612478  0.0013089994237028  
1039  2  0.0190526269454914  0.0009813861972571  
1040  1  0.3527066827535920  0.0003041158473197  
1041  1  0.5568881591916582  0.0004644434955400  
1042  1  0.8571976532008052  0.0008116583152386  
1043  1  1.1697551435212077  0.0013772016436479  
1043  2  0.0057748932854376  0.0010325986357514  
1043  3  0.0005652561136434  0.0000025759200788  
1044  1  0.3686738141738873  0.0003192960069477  
1045  1  0.5806766739906736  0.0004870139055629  
1046  1  0.8863000370767334  0.0008519514358898  
1047  1  1.1955652379258799  0.0014454743142553  
1047  2  0.0041091991123226  0.0010835405561574  
1047  3  0.0003577822813004  0.0000018977250244  
1048  1  0.3860306510003977  0.0003348560086527  
1049  1  0.6051707202132232  0.0005112130602827  
1050  1  0.9161440840146273  0.0008939167091168  
1051  1  1.2196722361765782  0.0015166726595193  
1051  2  0.0062720095140762  0.0011373984448615  
1051  3  0.0003558370988802  0.0000035404439683  
1052  1  0.4039363786566327  0.0003515579706006  
1053  1  0.6305790047161213  0.0005363913582535  
1054  1  0.9454266333356256  0.0009382851976538  
1055  1  1.2437953842575049  0.0015921598024516  
1055  2  0.0004286898119573  0.0011935874813100  
1055  3  0.0000378479231333  0.0000002014444081  
1056  1  0.4228448573873715  0.0003688587286549  
1057  1  0.6565032929793906  0.0005630958212018  
1058  1  0.9753487674751722  0.0009848094628319  
1059  1  1.2661509581426029  0.0016708464463654  
1059  2  0.0003700825160918  0.0012528572619175  
1059  3  0.0002072076610265  0.0000002385955264  
1060  1  0.4422777699060636  0.0003872806636893  
1061  1  0.6832477634630624  0.0005910041068693  
1062  1  1.0043936565519143  0.0010337549356186  
1062  2  0.0043621112625584  0.0007711940689748  
1063  1  0.2821965853408301  0.0002428248459155  
1064  1  0.4526806197589364  0.0003662855595000  
1065  1  0.7208047180805000  0.0006458437098234  
1066  1  1.0398472114581541  0.0010929865955992  
1066  2  0.0040437437273381  0.0008200886741965  
1067  1  0.2957512320051691  0.0002526333778238  
1068  1  0.4735413172049482  0.0003876321091365  
1069  1  0.7489286509604912  0.0006762036332169  
1070  1  1.0683824445072636  0.0011489389276003  
1070  2  0.0096925119241115  0.0008609507400156  
1071  1  0.3110449800211769  0.0002669642911244  
1072  1  0.4962550930328792  0.0004070775901886  
1073  1  0.7791749290257419  0.0007130161639816  
1074  1  1.0984267841006625  0.0012091525913095  
1074  2  0.0186125013798389  0.0009068133771671  
1075  1  0.3276983899386103  0.0002816400440354  
1076  1  0.5211041243165089  0.0004307741160063  
1077  1  0.8118774008736975  0.0007525092182928  
1078  1  1.1289767440646667  0.0012772785702658  
1078  2  0.0521167835479650  0.0009578901531898  
1079  1  0.3544613763467391  0.0003021697557691  
1080  1  0.5564675831299372  0.0004625092041602  
1081  1  0.8553274745744579  0.0008084498047094  
1082  1  1.1683598297675946  0.0013715113258312  
1082  2  0.0246015488628047  0.0010282695857396  
1082  3  0.0007608240234838  0.0000104291576311  
1083  1  0.3676573229857163  0.0003178016484664  
1084  1  0.5788857536953944  0.0004852925724500  
1085  1  0.8844580462300486  0.0008483259483993  
1086  1  1.1933496827114207  0.0014394455214774  
1086  2  0.0170887497614981  0.0010790996079280  
1086  3  0.0008954182144508  0.0000074116814571  
1087  1  0.3848178768101820  0.0003336731610487  
1088  1  0.6037429796057587  0.0005091190368707  
1089  1  0.9139851477295781  0.0008906736213450  
1090  1  1.2185788381060798  0.0015111837712162  
1090  2  0.0032695461364198  0.0011330093904678  
1090  3  0.0003405707586435  0.0000015250359010  
1091  1  0.4027933697067472  0.0003500732880882  
1092  1  0.6286825454206733  0.0005344494744502  
1093  1  0.9436969988755266  0.0009345479115396  
1094  1  1.2417468531719835  0.0015856399960130  
1094  2  0.0017045996090406  0.0011888752044941  
1094  3  0.0002298547778118  0.0000008120115712  
1095  1  0.4214454922480154  0.0003675446809980  
1096  1  0.6548601022809726  0.0005607824726556  
1097  1  0.9729913037501751  0.0009809226707341  
1098  1  1.2650456036953384  0.0016644364046079  
1098  2  0.0005591891821382  0.0012478386476267  
1098  3  0.0000589330125631  0.0000002644927988  
1099  1  0.4409596435364482  0.0003856180605952  
1100  1  0.6811406494697776  0.0005886728827235  
1101  1  1.0026082162934578  0.0010295171042630  
1101  2  0.0022994040318937  0.0007683380027402  
1102  1  0.2801891444011462  0.0002416770069732  
1103  1  0.4492748129653238  0.0003636122906200  
1104  1  0.7163372484449801  0.0006404780969568  
1105  1  1.0345546557447285  0.0010835525844943  
1105  2  0.0008802580872429  0.0008131129985512  
1106  1  0.2932967479731943  0.0002505324896729  
1107  1  0.4699604969809761  0.0003841442674963  
1108  1  0.7437394190957628  0.0006702740080467  
1109  1  1.0636985104833441  0.0011387501269176  
1109  2  0.0017470850000364  0.0008534064715609  
1110  1  0.3076446892073148  0.0002641856546568  
1111  1  0.4911601520823334  0.0004025139195115  
1112  1  0.7728050614001326  0.0007048589138037  
1113  1  1.0916933319011155  0.0011952562947089  
1113  2  0.0098705451253658  0.0008965171271953  
1114  1  0.3218287168492080  0.0002770993649698  
1115  1  0.5122370284065562  0.0004224087350655  
1116  1  0.8000121302552315  0.0007378897427812  
1117  1  1.1184709584136587  0.0012523458401334  
1117  2  0.0807937970499121  0.0009406647685063  
1118  1  0.3717193033780322  0.0003171713561995  
1119  1  0.5864479987305147  0.0004930100567428  
1120  1  0.8929271290818932  0.0008596090235742  
1121  1  1.2006379549807178  0.0014591411634549  
1121  2  0.3697069105685166  0.0011556035972328  
1121  3  0.0169463266327366  0.0001899027899511  
1122  1  0.3889826258282221  0.0003392595715122  
1123  1  0.6088115126586718  0.0005147644857595  
1124  1  0.9199820053555295  0.0008995236447900  
1125  1  1.2232863263674825  0.0015258021824737  
1125  2  0.0085663301237846  0.0011438809031776  
1125  3  0.0086351880447645  0.0000067780701337  
1126  1  0.4071438944982187  0.0003536476525128  
1127  1  0.6349186354415326  0.0005401887979882  
1128  1  0.9506457138492850  0.0009449432242016  
1129  1  1.2473852691522134  0.0016031724088927  
1129  2  0.0072820542901006  0.0012022737065241  
1129  3  0.0005551910970101  0.0000030925472858  
1130  1  0.4258765026057952  0.0003715333385117  
1131  1  0.6608113430555875  0.0005670117126004  
1132  1  0.9798285247552164  0.0009916251015698  
1133  1  1.2700550311734007  0.0016828456037360  
1133  2  0.0018976980178537  0.0012614876981488  
1133  3  0.0002150600191797  0.0000008662439940  
1134  1  0.4456089502385545  0.0003898882120265  
1135  1  0.6875532108229505  0.0005950809411587  
1136  1  1.0093963022594836  0.0010408773392490  
1136  2  0.0028213571868223  0.0007767917310030  
1137  1  0.2835201693433371  0.0002443416114274  
1138  1  0.4544493408216043  0.0003677725258540  
1139  1  0.7233920492576803  0.0006480663273045  
1140  1  1.0420146841006916  0.0010963813581572  
1140  2  0.0021631542051229  0.0008228364566378  
1141  1  0.2965709975443861  0.0002534419623893  
1142  1  0.4747797979487832  0.0003884518492079  
1143  1  0.7503706945879384  0.0006776344527499  
1144  1  1.0702115032076653  0.0011513098181629  
1144  2  0.0018369080178473  0.0008627623570487  
1145  1  0.3110505588713423  0.0002670828169108  
1146  1  0.4963144074585844  0.0004069085970828  
1147  1  0.7795179572085424  0.0007126128296607  
1148  1  1.0983746983414477  0.0012083327612401  
1148  2  0.0042558505998645  0.0009061077671760  
1149  1  0.3260011364030083  0.0002799542632397  
1150  1  0.5186039801826215  0.0004278094113462  
1151  1  0.8084922816984409  0.0007477957997277  
1152  1  1.1262958637517388  0.0012695617419581  
1152  2  0.0123941161655897  0.0009517898437504  
1153  1  0.3420749812789359  0.0002947101674915  
1154  1  0.5419820529905842  0.0004494356207312  
1155  1  0.8385178934904906  0.0007862042828382  
1156  1  1.1533799991130440  0.0013334513967005  
1156  2  0.0617994960869845  0.0010017989272146  
1156  3  0.0034615499912772  0.0000326607476807  
1157  1  0.3580686416399465  0.0003090560308361  
1158  1  0.5653524340614496  0.0004716718528968  
1159  1  0.8676582901969071  0.0008247039534753  
1160  1  1.1794464720713012  0.0013997102513136  
1160  2  0.0043596863943237  0.0010492826986396  
1160  3  0.0004524525801286  0.0000020540312874  
1161  1  0.3750427617545820  0.0003243392912340  
1162  1  0.5896975652215521  0.0004949883659345  
1163  1  0.8975857204007797  0.0008659830751985  
1164  1  1.2045904111071453  0.0014691920341159  
1164  2  0.0016957027326985  0.0011016929657943  
1164  3  0.0000925138987372  0.0000007278608343  
1165  1  0.3926256883871939  0.0003404519770049  
1166  1  0.6147022312016487  0.0005196746304655  
1167  1  0.9271361115217197  0.0009089115254052  
1168  1  1.2291019193862756  0.0015426356355410  
1168  2  0.0004470734963745  0.0011564218306623  
1168  3  0.0004362598383735  0.0000003681852022  
1169  1  0.4110805178267103  0.0003574229608106  
1170  1  0.6403826622425380  0.0005455039821833  
1171  1  0.9570325781325184  0.0009542854590505  
1172  1  1.2523759053852843  0.0016190701097595  
1172  2  0.0002746655961827  0.0012140774795358  
1172  3  0.0002942968604124  0.0000002495437576  
1173  1  0.4301822039305595  0.0003752312721997  
1174  1  0.6667764998377342  0.0005727174366704  
1175  1  0.9865172827671849  0.0010017731691434  
1175  2  0.0040484840580629  0.0007473533396644  
1176  1  0.2741894737341063  0.0002353169039815  
1177  1  0.4404963940437832  0.0003550348412683  
1178  1  0.7040497026550014  0.0006259701086761  
1179  1  1.0221870246794849  0.0010595362696363  
1179  2  0.0018456193409078  0.0007950108021821  
1180  1  0.2872661428593404  0.0002448377292398  
1181  1  0.4607913366700359  0.0003755617819072  
1182  1  0.7315735033866537  0.0006552944938155  
1183  1  1.0509904387733697  0.0011134261557750  
1183  2  0.0077668541733619  0.0008345340386899  
1184  1  0.3016966850388383  0.0002586596957737  
1185  1  0.4824098922644166  0.0003940044490059  
1186  1  0.7608993530623503  0.0006900906865979  
1187  1  1.0804589622647900  0.0011703579090348  
1187  2  0.0266287806847094  0.0008779085127669  
1188  1  0.3196317569271326  0.0002739673346425  
1189  1  0.5091123372237262  0.0004190770853594  
1190  1  0.7960676057151441  0.0007318736312766  
1191  1  1.1143634476071267  0.0012422832432860  
1191  2  0.2886296737685203  0.0009656267412260  
1192  1  0.6078021718800823  0.0005325534950586  
1193  1  0.8888641326537525  0.0008459201920501  
1194  1  1.1958257405668535  0.0014459330907269  
1194  2  0.1394033936434678  0.0010925709045645  
1194  3  0.1735695976565186  0.0001278492604309  
1195  1  0.4664059233366004  0.0003973480410688  
1196  1  0.6907227929137049  0.0005935418721078  
1197  1  1.0045469390696902  0.0010306026580908  
1197  2  0.0596338098736527  0.0007702750641567  
1198  1  0.2901739123292443  0.0002490861370625  
1199  1  0.4513440521620644  0.0003645042930410  
1200  1  0.7136314067844567  0.0006379349110962  
1201  1  1.0301849057657864  0.0010738416155407  
1201  2  0.0328259648940942  0.0008076110515346  
1202  1  0.2915690080285790  0.0002503504416034  
1203  1  0.4634717063209829  0.0003798239506937  
1204  1  0.7334447684391302  0.0006584564791976  
1205  1  1.0520575966587671  0.0011168255544854  
1205  2  0.0601177977547506  0.0008363847805837  
1206  1  0.3216089916560497  0.0002687445296334  
1207  1  0.5081330143520615  0.0004143454488519  
1208  1  0.7927011148495666  0.0007263643995046  
1209  1  1.1107296482192708  0.0012324279203257  
1209  2  0.0405687898126533  0.0009273452896188  
1210  1  0.3318905790721694  0.0002884677087859  
1211  1  0.5232098737959854  0.0004336672735722  
1212  1  0.8128082566142301  0.0007541084309897  
1213  1  1.1293447688103655  0.0012770687583019  
1213  2  0.0285343211180639  0.0009562704991713  
1214  1  0.3493753209030380  0.0002978203570332  
1215  1  0.5518698187083211  0.0004572552834192  
1216  1  0.8497845822355448  0.0008001553315464  
1217  1  1.1633592807948250  0.0013567581202749  
1217  2  0.0453826720939350  0.0010183039768257  
1217  3  0.0041729156423767  0.0000244496425224  
1218  1  0.3639344876858838  0.0003142357303434  
1219  1  0.5731861738975966  0.0004796195332770  
1220  1  0.8769958765261975  0.0008373737878551  
1221  1  1.1868315080105192  0.0014197517899829  
1221  2  0.0085971217804256  0.0010645269161208  
1221  3  0.0006587211899508  0.0000039583029896  
1222  1  0.3801063239998158  0.0003291106310024  
1223  1  0.5966537931608633  0.0005017168693996  
1224  1  0.9050927787053380  0.0008767686418853  
1225  1  1.2107647299541966  0.0014859550466056  
1225  2  0.0031410814272666  0.0011141273337772  
1225  3  0.0003408854880408  0.0000015950472413  
1226  1  0.3967469908822469  0.0003442768148493  
1227  1  0.6198647645558453  0.0005254151740279  
1228  1  0.9329232694545546  0.0009175791253204  
1229  1  1.2331332316055672  0.0015556687361436  
1229  2  0.0025273997571140  0.0011664104357398  
1229  3  0.0003896972173000  0.0000012531311583  
1230  1  0.4143701525942207  0.0003605893572465  
1231  1  0.6447135912247091  0.0005498382463029  
1232  1  0.9611397912470863  0.0009607951732400  
1233  1  1.2555579739571532  0.0016286003166855  
1233  2  0.0007513518973888  0.0012210903222613  
1233  3  0.0000889804217927  0.0000003595761469  
1234  1  0.4323366673119959  0.0003773229850443  
1235  1  0.6690697045160118  0.0005757459027130  
1236  1  0.9888775479683408  0.0010056962573382  
1236  2  0.0038871932731724  0.0007504588713650  
1237  1  0.2746450655278803  0.0002361779089652  
1238  1  0.4406876702571463  0.0003557221470683  
1239  1  0.7039977027765087  0.0006262283675066  
1240  1  1.0214166971877496  0.0010587801160823  
1240  2  0.0023352584419987  0.0007945272426532  
1241  1  0.2870966994366442  0.0002447821469193  
1242  1  0.4603392014222120  0.0003752250336246  
1243  1  0.7302394713217624  0.0006540694819420  
1244  1  1.0494756821285092  0.0011102956236419  
1244  2  0.0036022749079873  0.0008320306684322  
1245  1  0.3007707881508667  0.0002576223681862  
1246  1  0.4806175385847329  0.0003927193390726  
1247  1  0.7582652596870170  0.0006870957563099  
1248  1  1.0772220152598833  0.0011643695063575  
1248  2  0.0090529711832036  0.0008734424233290  
1249  1  0.3140633726505469  0.0002698479113028  
1250  1  0.5003656823714889  0.0004111291279411  
1251  1  0.7841294266229542  0.0007176027536788  
1252  1  1.1028328064958848  0.0012168371346622  
1252  2  0.0365466008367755  0.0009124731559161  
1253  1  0.3353552902687735  0.0002871972932141  
1254  1  0.5319263469469311  0.0004399466066581  
1255  1  0.8252654456200371  0.0007684967349144  
1256  1  1.1411475873967249  0.0013031764311816  
1256  2  0.0663027273509566  0.0009794170981281  
1257  1  0.3649955741620949  0.0003118511046338  
1258  1  0.5686735627220314  0.0004735752091439  
1259  1  0.8686561519599248  0.0008250049931130  
1260  1  1.1796331539556153  0.0013983019992074  
1260  2  0.0166261938478280  0.0010485270479099  
1260  3  0.0234232767267955  0.0000168744066870  
1261  1  0.3763029809442754  0.0003257431660553  
1262  1  0.5904626469360890  0.0004961815630136  
1263  1  0.8982373346723906  0.0008666422449038  
1264  1  1.2048298512418114  0.0014692676379490  
1264  2  0.0282162671719489  0.0011019919876895  
1264  3  0.0022273540967395  0.0000129595125792  
1265  1  0.3930151090963760  0.0003405104859800  
1266  1  0.6150722877352731  0.0005195904296645  
1267  1  0.9271547329685786  0.0009081702107667  
1268  1  1.2288776236821879  0.0015401995327934  
1268  2  0.0055422760306879  0.0011547298634722  
1268  3  0.0005771214676991  0.0000024665737134  
1269  1  0.4106036533838624  0.0003568590936568  
1270  1  0.6393818635136995  0.0005445164257209  
1271  1  0.9556510538287311  0.0009517139484668  
1272  1  1.2511847556827793  0.0016139508973732  
1272  2  0.0022090677196954  0.0012101720429096  
1272  3  0.0001161369093115  0.0000009441004355  
1273  1  0.4291943448790018  0.0003740362926719  
1274  1  0.6652428607176468  0.0005706183088142  
1275  1  0.9844402432357647  0.0009974471152765  
1276  1  1.2732999780144763  0.0016916693096957  
1276  2  0.0006227314345565  0.0012682895901590  
1276  3  0.0001332803752503  0.0000002830443824  
1277  1  0.4482295466934317  0.0003919632498362  
1278  1  0.6907843192442955  0.0005981196584237  
1279  1  1.0127261642679304  0.0010454674787617  
1279  2  0.0047241315530096  0.0007798728932054  
1280  1  0.2859268393870372  0.0002455039768149  
1281  1  0.4580254009880869  0.0003704234854234  
1282  1  0.7282103429670492  0.0006526867005213  
1283  1  1.0468736460579133  0.0011040895741951  
1283  2  0.0019272384665382  0.0008285836400665  
1284  1  0.2990574413272933  0.0002551995847635  
1285  1  0.4784622455044091  0.0003911378168623  
1286  1  0.7550783405343399  0.0006820651111685  
1287  1  1.0746872698819960  0.0011583180531488  
1287  2  0.0009886503754565  0.0008681225807333  
1288  1  0.3130809661717519  0.0002687007193730  
1289  1  0.4991215655001938  0.0004091498191742  
1290  1  0.7830564981366663  0.0007160984418680  
1291  1  1.1016494456658072  0.0012137988220090  
1291  2  0.0018044125949237  0.0009102323529869  
1292  1  0.3278001026366092  0.0002811768796832  
1293  1  0.5211602696257752  0.0004295547858815  
1294  1  0.8115056314903070  0.0007504605085921  
1295  1  1.1288883785298363  0.0012733914264005  
1295  2  0.0102629613487337  0.0009546269024441  
1296  1  0.3435423390361774  0.0002955774061580  
1297  1  0.5440844793290628  0.0004509461789219  
1298  1  0.8410515627231545  0.0007885568701766  
1299  1  1.1556041097652638  0.0013371525277167  
1299  2  0.0376635840415604  0.0010031107871198  
1299  3  0.0052025652449212  0.0000202995462985  
1300  1  0.3597016784926447  0.0003099536102907  
1301  1  0.5676673037360618  0.0004731284987469  
1302  1  0.8702575642345516  0.0008269623200044  
1303  1  1.1815033280739788  0.0014028931012216  
1303  2  0.0141848325419759  0.0010517849263417  
1303  3  0.0017749238273959  0.0000070049532752  
